https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,YHLQMDLG,163084
https://open.spotify.com/track/3STTVKfJGTdhbg5aLppEzX,On The Floor,Jennifer Lopez - Pitbull,LOVE? (Deluxe Edition),284866
https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G - Nicki Minaj,Tusa,200960
https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,Con Altura,"ROSALÍA, J Balvin, El Guincho",Con Altura,161626
https://open.spotify.com/track/2JosC6dbfPW6NGNFPeBi7n,Taki Taki,DJ Snake - Selena Gomez -  Ozuna - Cardi B,Carte Blanche,212500
https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira - Maluma,El Dorado,195840
https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny - Jowell & Randy - Nengo Flow,YHLQMDLG,295176
https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,Nicky Jam - Daddy Yankee,Muévelo,194892
https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo - Pedro Capó,Tutu,178613
https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,Morado,200666
https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,Sin Pijama,Becky G - Natti Natasha,Sin Pijama,188560
https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira - Wyclef Jean,"Oral Fixation, Vol. 2 (Expanded Edition)",218093
https://open.spotify.com/track/38RIEav39FGi86jppxO0du,Ignorantes,Bad Bunny - Sech,YHLQMDLG,210606
https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,Que Tire Pa Lante,210520
https://open.spotify.com/track/3mO4W4lB8wDrQ0UE3dz4gh,A Mover la Colita,Wilfrido Vargas,El Baile,223033
https://open.spotify.com/track/1sviDBcAqVOxMXq4xITVEs,Que Calor (feat. J Balvin & El Alfa),Major Lazer - J Balvin - El Alfa - Diplo,Que Calor (feat. J Balvin & El Alfa),169997
https://open.spotify.com/track/1XgpK29CGGjZnxPYkiRbh4,Hey DJ,CNCO - Yandel,CNCO,206920
https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,11:00 PM,Maluma,11:11,175733
https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,Mayores,Becky G - Bad Bunny,Mayores,202453
https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cabello - Daddy Yankee,Havana (Remix),199095
https://open.spotify.com/track/3gR5KQnC8FYLoPG2LEfbGP,Amor de Mis Amores,La Sonora Dinamita -  Margarita,"Greatest Cumbia Classics Of Colombia, Vol. 1",246653
https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,Downtown,Anitta - J Balvin,Downtown,193456
https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,Primera Cita,222560
https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro - Farruko,Fantasias,199711
https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny - Tainy,Callaita,250533
https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA - Daddy Yankee - KAROL G - J Balvin - Ozuna,China,301714
https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,Odisea,188080
https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),Black Eyed Peas - J Balvin,RITMO (Bad Boys For Life),221714
https://open.spotify.com/track/79Jhw5xn4gGn6PZak275gg,Traicionera,Sebastian Yatra,Traicionera,228466
https://open.spotify.com/track/4HNlRF6Nux7jU68kTpX7CP,Quiero Bailar,Ivy Queen,e5,183053
https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny - Drake,MIA (feat. Drake),210367
https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi - Daddy Yankee - Justin Bieber,Despacito Feat. Justin Bieber (Remix),228826
https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC,Dile Que Tu Me Quieres,Ozuna,Odisea,226520
https://open.spotify.com/track/4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,J Balvin - Willy William,Mi Gente,189440
https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca,Ricky Martin - Maluma,Vente Pa' Ca,259195
https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull - Ne-Yo,Globalization,229360
https://open.spotify.com/track/42nSaPdT6g3ZIMHmKLlP2p,Let's Get Loud,Jennifer Lopez,On The 6,239400
https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay -Daddy Yankee - Bad Bunny,Soltera (Remix),266086
https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,Criminal,Natti Natasha - Ozuna,Criminal,232549
https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake - J Balvin, Tyga,Carte Blanche,185194
https://open.spotify.com/track/5BSclXJTa9B0iURhUjZo50,La Tortura (feat. Alejandro Sanz),Shakira - Alejandro Sanz,"Fijación Oral, Vol. 1",212893
https://open.spotify.com/track/6Q4foUefrAyCt8VxJFML56,Olha A Explosão,MC Kevinho,Olha A Explosão,162053
https://open.spotify.com/track/6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,Barrio Fino (Bonus Track Version),192600
https://open.spotify.com/track/1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,F.A.M.E.,230000
https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B -Bad Bunny - J Balvin,Invasion of Privacy,253390
https://open.spotify.com/track/5PXsZaT8cOxb4mXrA20PMQ,Baila Baila Baila,Ozuna,Nibiru,158760
https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Nicky Jam,Fénix,198706
https://open.spotify.com/track/3vCeDhrInX8te6SoaqZbvu,La Dueña del Swing,Los Hermanos Rosario,Latino! Greatest Hits - 56 Latin Top Hits (Original Versions!),259013
https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee - Snow,Con Calma,193226
https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,La Boca - Remix,Mau y Ricky - Camilo - Lunay,La Boca (Remix),188467
https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,Jhay Cortez-  J Balvin - Bad Bunny,Famouz,309120
https://open.spotify.com/track/1A5yplwEk6cJbAL63L6bkp,Bailar (feat. Pitbull & Elvis Crespo),Deorro - Pitbull - Elvis Crespo,Bailar (feat. Pitbull & Elvis Crespo),160304
https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,Sech - Ozuna - Anuel AA - Darell - Nicky Jam",Otro Trago (Remix),287773
https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm,La Mordidita,Ricky Martin - Yotuel,A Quien Quiera Escuchar (Deluxe Edition),211680
https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb,Dura - Remix,Daddy Yankee - Natti Natasha - Becky G, Bad Bunny,Dura (Remix),242160
https://open.spotify.com/track/13xVmEV4G5jh8zDIFTZeIy,Mil Horas,La Sonora Dinamita - Alvaro Pava,"Greatest Cumbia Classics Of Colombia, Vol. 2",226600
https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,La Bicicleta,Carlos Vives - Shakira,El Dorado,227706
https://open.spotify.com/track/23WI5V2eD4EyGKxSl7Pyeq,Andas En Mi Cabeza,Chino & Nacho - Daddy Yankee,Andas En Mi Cabeza,247493
https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON,Enrique Iglesias - Wisin,DUELE EL CORAZON,200813
https://open.spotify.com/track/1vlw2pA2GXhqtDxGz1StsM,La Bomba,Ricky Martin,The Greatest Hits,274040
https://open.spotify.com/track/5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná,¿Dónde Jugarán Los Niños?,263306
https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,Desconocidos,Mau y Ricky - Manuel Turizo - Camilo,Desconocidos,204453
https://open.spotify.com/track/1q8NdCAQ9QUjpYiqzdd3mv,Atrévete-Te-Te,Calle 13,Calle 13 (Explicit Version),239306
https://open.spotify.com/track/6ZSDlUMlHhPQLE3AshNJU2,Niña Bonita,Chino & Nacho,Mi Niña Bonita,215826
https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,Me Rehúso,205714
https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),Zion & Lennox & J Balvin,Motivan2,209453
https://open.spotify.com/track/6z5Xrx58p5Bs18RIe6KXbI,Lo Que Pasó Pasó,Daddy Yankee,Barrio Fino (Bonus Track Version),210933
https://open.spotify.com/track/1XF73YjOJBkxvChWX13bn3,I Know You Want Me (Calle Ocho),Pitbull,Latin Explosion,238680
https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Don Omar - Lucenzo,Meet The Orphans,198773
https://open.spotify.com/track/456xBIOmLRoLzCvCzZrWge,Safari,J Balvin - Pharrell Williams - BIA, Sky,Energía,205600
https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,"Enrique Iglesias - Descemer Bueno - Zion & Lennox,SUBEME LA RADIO,208162
https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó - Farruko,Calma (Remix),238200
https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna),Wisin - Ozuna,Victory,232786
https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,A Little Bit of Mambo,220293
https://open.spotify.com/track/4S0p4Z0KuVUWm2bxKoGPRJ,El Matador,Los Fabulosos Cadillacs,Fabulosos Exitos,274066
https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,Ella Quiere Beber - Remix,Anuel AA - Romeo Santos,Ella Quiere Beber (Remix),219357
https://open.spotify.com/track/2uzCfFYh6tSNFdz14ZIf3N,La Negra Tiene Tumbao,Celia Cruz,La Negra Tiene Tumbao,253346
https://open.spotify.com/track/00Ro1lnV3V6i87aY4t8Q43,La rebelion,Joe Arroyo,Sabor a Salsa,376013
https://open.spotify.com/track/1rXojdsUqqxGj2WCmJGWHP,Vacaciones,Wisin,Victory,238813
https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,Bailando - Spanish Version,Enrique Iglesias - Descemer Bueno, Gente De Zona,SEX AND LOVE (Deluxe),243413
https://open.spotify.com/track/1LbGorB0xOfpiXQJFKB2Nd,El Taxi,Pitbull - Sensato, Osmani Garcia La Voz,Dale,249800
https://open.spotify.com/track/5Uel5PmPBZICA0TQTI912U,Ay Mi Dios,"IAmChino, Pitbull, Yandel, El Chacal",Ay Mi Dios,252003
https://open.spotify.com/track/67cjCSd8UeTYumRkvaC30z,La Bilirrubina,Juan Luis Guerra 4.40,Bachata Rosa,245120
https://open.spotify.com/track/2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,Nina Sky & Jabba,Nina Sky,232000
https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,Síguelo Bailando,Ozuna,Odisea,226800
https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam & J Balvin,X,173627
https://open.spotify.com/track/2KtNeULMaw8sFkr8w13WWB,Ven Bailalo,Angel Y Khriz & Mr. G,Strictly Latin Dancing Come And Dance,252493
https://open.spotify.com/track/129lYDVKnWtlJc2PZJviuA,A Dios Le Pido,Juanes,Un Día Normal,205373
https://open.spotify.com/track/1KhskNApqcI0XuIbbeERlw,Magalenha,Sérgio Mendes,Brasileiro,216933
https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,La Gozadera,Gente De Zona & Marc Anthony,Visualízate,203160
https://open.spotify.com/track/26T9IOS6Bi9iOUjKkcZsZo,Tiburon,Proyecto Uno,El Poder de la Música,302333
https://open.spotify.com/track/5g4ysKgg6wXnolLqkL3J1S,Fuego,Bomba Estéreo,Blow Up,278893
https://open.spotify.com/track/2kBgJXGbVA6WcA40IFA9KF,Tu Cariñito,Puerto Rican Power,2 Grandes de la Salsa Vol. 4,251253
https://open.spotify.com/track/3WXfQDsASfXrSojk9WB3aR,En Barranquilla Me Quedo,Joe Arroyo & Verdad,32 Cañonazos,312480
https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,El Perdón,Nicky Jam & Enrique Iglesias,Fénix,205906
https://open.spotify.com/track/72wEtgEkcLQ5x4F4ktiVSH,Pa' Mayté,Carlos Vives,La Tierra del Olvido,188720
https://open.spotify.com/track/3SXWtn3YbXOuz6s9LN8LeJ,Cali Pachanguero,Grupo Niche,Sólo Hits,309920
https://open.spotify.com/track/5fSDXbY8o9pA3TKwAbfwML,Mi primer millon,Bacilos,Caraluna,237386
